Unnamed: 0,국가명,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월,연도,기후대,차량 구분 분류,총수출량,차종,GDP,대표 차량 구분,차량 구분,차종 구분,차량 브랜드
1613.0,E.Europe/CIS,378.0,934.0,419.0,670.0,764.0,1194.0,1186.0,920.0,570.0,620.0,314.0,992.0,2023,한랭,일반 차량,8961.0,KX3 / Seltos,4.36,,SUV,SUV,현대
1614.0,E.Europe/CIS,487.0,681.0,396.0,939.0,312.0,1140.0,715.0,598.0,749.0,778.0,599.0,491.0,2023,한랭,일반 차량,7885.0,KX5 / Sportage,4.36,,SUV,SUV,현대
1615.0,E.Europe/CIS,594.0,732.0,878.0,829.0,531.0,582.0,1046.0,801.0,1009.0,358.0,890.0,907.0,2023,한랭,일반 차량,9157.0,KX7,4.36,,SUV,SUV,현대
1616.0,E.Europe/CIS,763.0,357.0,497.0,770.0,691.0,1231.0,1127.0,900.0,595.0,637.0,729.0,974.0,2023,한랭,일반 차량,9271.0,Millitary,4.36,,특수차,특수차,현대
1617.0,E.Europe/CIS,398.0,852.0,979.0,677.0,963.0,816.0,537.0,802.0,785.0,990.0,394.0,713.0,2023,한랭,일반 차량,8906.0,Millitary (CKD),4.36,,특수차(CKD),특수차(CKD),현대
1618.0,E.Europe/CIS,881.0,812.0,628.0,880.0,417.0,1111.0,1118.0,945.0,903.0,661.0,687.0,403.0,2023,한랭,일반 차량,9446.0,Mohave / Borrego,4.36,,SUV,SUV,현대
1619.0,E.Europe/CIS,363.0,420.0,544.0,866.0,630.0,482.0,515.0,855.0,1098.0,967.0,793.0,870.0,2023,한랭,일반 차량,8403.0,Morning / Picanto,4.36,,소형차,소형차,현대
1620.0,E.Europe/CIS,650.0,656.0,359.0,443.0,619.0,788.0,1257.0,981.0,481.0,461.0,719.0,669.0,2023,한랭,일반 차량,8083.0,New Carens,4.36,,미니밴,미니밴,현대
1621.0,E.Europe/CIS,925.0,688.0,889.0,973.0,988.0,649.0,926.0,862.0,665.0,570.0,758.0,602.0,2023,한랭,일반 차량,9495.0,Niro,4.36,,SUV,SUV,현대
1622.0,E.Europe/CIS,490.0,446.0,913.0,612.0,418.0,1042.0,828.0,554.0,1020.0,699.0,361.0,573.0,2023,한랭,일반 차량,7956.0,Niro EV,4.36,,전기차,전기차,현대
1623.0,E.Europe/CIS,465.0,357.0,946.0,801.0,452.0,1121.0,719.0,870.0,535.0,367.0,865.0,688.0,2023,한랭,일반 차량,8186.0,Niro Plus,4.36,,SUV,SUV,현대
1624.0,E.Europe/CIS,451.0,975.0,927.0,757.0,752.0,804.0,570.0,875.0,803.0,831.0,350.0,351.0,2023,한랭,일반 차량,8446.0,Niro Plus EV,4.36,,전기차,전기차,현대
1625.0,E.Europe/CIS,502.0,491.0,451.0,434.0,937.0,851.0,944.0,973.0,1076.0,391.0,367.0,988.0,2023,한랭,일반 차량,8405.0,Optima / K5,4.36,,세단,세단,현대
1626.0,E.Europe/CIS,422.0,588.0,697.0,559.0,309.0,771.0,862.0,812.0,688.0,842.0,949.0,588.0,2023,한랭,일반 차량,8087.0,PV5,4.36,,미니밴,미니밴,현대
1627.0,E.Europe/CIS,433.0,986.0,677.0,780.0,428.0,1065.0,808.0,1121.0,839.0,915.0,516.0,952.0,2023,한랭,일반 차량,9520.0,Pegas,4.36,,세단,세단,현대
1628.0,E.Europe/CIS,905.0,851.0,863.0,695.0,706.0,680.0,1198.0,593.0,635.0,833.0,835.0,918.0,2023,한랭,일반 차량,9712.0,Pride / Rio,4.36,,소형차,소형차,현대
1629.0,E.Europe/CIS,981.0,592.0,983.0,757.0,308.0,961.0,768.0,948.0,1006.0,774.0,913.0,386.0,2023,한랭,일반 차량,9377.0,Pride / Rio (FB),4.36,,소형차,소형차,현대
1630.0,E.Europe/CIS,733.0,935.0,695.0,906.0,888.0,471.0,1007.0,560.0,1060.0,461.0,342.0,554.0,2023,한랭,일반 차량,8612.0,Pride / Rio (SC),4.36,,소형차,소형차,현대
1631.0,E.Europe/CIS,417.0,730.0,723.0,583.0,540.0,774.0,1170.0,687.0,436.0,883.0,603.0,924.0,2023,한랭,일반 차량,8470.0,Ray,4.36,,소형차,소형차,현대
1632.0,E.Europe/CIS,722.0,801.0,304.0,426.0,414.0,995.0,540.0,916.0,869.0,626.0,551.0,744.0,2023,한랭,일반 차량,7908.0,Ray EV,4.36,,전기차,전기차,현대
1633.0,E.Europe/CIS,805.0,322.0,320.0,870.0,558.0,481.0,863.0,657.0,953.0,722.0,605.0,985.0,2023,한랭,일반 차량,8141.0,Seltos,4.36,,SUV,SUV,현대
1634.0,E.Europe/CIS,801.0,606.0,497.0,426.0,997.0,905.0,591.0,917.0,446.0,864.0,971.0,638.0,2023,한랭,일반 차량,8659.0,Seltos (CKD),4.36,,SUV(CKD),SUV(CKD),현대
1635.0,E.Europe/CIS,321.0,889.0,368.0,719.0,872.0,749.0,764.0,1229.0,857.0,502.0,887.0,568.0,2023,한랭,일반 차량,8725.0,Sonet,4.36,,SUV,SUV,현대
1636.0,E.Europe/CIS,769.0,765.0,610.0,557.0,680.0,755.0,917.0,1239.0,1149.0,904.0,775.0,440.0,2023,한랭,일반 차량,9560.0,Sorento,4.36,,SUV,SUV,현대
1637.0,E.Europe/CIS,696.0,374.0,905.0,577.0,926.0,786.0,641.0,826.0,778.0,549.0,517.0,319.0,2023,한랭,일반 차량,7894.0,Sorento (CKD),4.36,,SUV(CKD),SUV(CKD),현대
1638.0,E.Europe/CIS,978.0,558.0,474.0,313.0,676.0,703.0,1214.0,803.0,625.0,402.0,934.0,448.0,2023,한랭,일반 차량,8128.0,Soul,4.36,,SUV,SUV,현대
1639.0,E.Europe/CIS,881.0,330.0,488.0,663.0,577.0,663.0,775.0,943.0,609.0,863.0,689.0,837.0,2023,한랭,일반 차량,8318.0,Soul (CKD),4.36,,SUV(CKD),SUV(CKD),현대
1640.0,E.Europe/CIS,553.0,559.0,887.0,738.0,474.0,671.0,815.0,763.0,1137.0,580.0,502.0,567.0,2023,한랭,일반 차량,8246.0,Soul EV,4.36,,전기차,전기차,현대
1641.0,E.Europe/CIS,777.0,594.0,923.0,494.0,401.0,660.0,707.0,644.0,813.0,726.0,528.0,515.0,2023,한랭,일반 차량,7782.0,Sportage,4.36,,SUV,SUV,현대
1642.0,E.Europe/CIS,639.0,967.0,783.0,588.0,987.0,748.0,693.0,871.0,649.0,751.0,925.0,783.0,2023,한랭,일반 차량,9384.0,Sportage(KX5),4.36,,SUV,SUV,현대
1643.0,E.Europe/CIS,926.0,653.0,462.0,747.0,829.0,1154.0,901.0,828.0,1065.0,604.0,739.0,568.0,2023,한랭,일반 차량,9476.0,Stinger,4.36,,세단,세단,현대
1644.0,E.Europe/CIS,712.0,359.0,942.0,947.0,478.0,941.0,553.0,967.0,407.0,870.0,653.0,832.0,2023,한랭,일반 차량,8661.0,Stonic,4.36,,SUV,SUV,현대
1645.0,E.Europe/CIS,913.0,858.0,476.0,446.0,697.0,565.0,1018.0,765.0,1066.0,713.0,414.0,809.0,2023,한랭,일반 차량,8740.0,Syros,4.36,,SUV,SUV,현대
1646.0,E.Europe/CIS,362.0,475.0,570.0,782.0,616.0,758.0,601.0,604.0,1241.0,626.0,547.0,618.0,2023,한랭,일반 차량,7800.0,Tasman,4.36,,SUV,SUV,현대
1647.0,E.Europe/CIS,517.0,744.0,886.0,855.0,838.0,801.0,1223.0,851.0,1106.0,576.0,912.0,509.0,2023,한랭,일반 차량,9818.0,Tasman (CKD),4.36,,SUV(CKD),SUV(CKD),현대
1648.0,E.Europe/CIS,858.0,879.0,685.0,871.0,970.0,588.0,591.0,597.0,1043.0,600.0,670.0,353.0,2023,한랭,일반 차량,8705.0,Telluride,4.36,,SUV,SUV,현대
1649.0,E.Europe/CIS,381.0,893.0,937.0,421.0,384.0,836.0,1029.0,560.0,868.0,976.0,806.0,730.0,2023,한랭,일반 차량,8821.0,Zhipao,4.36,,SUV,SUV,현대
1980.0,Latin America,668.0,251.0,231.0,350.0,416.0,423.0,526.0,703.0,518.0,665.0,265.0,407.0,2023,열대,일반 차량,5423.0,Bongo,6.73,,상업용차,상업용차,기아
1981.0,Latin America,368.0,698.0,539.0,540.0,491.0,566.0,774.0,544.0,560.0,336.0,604.0,553.0,2023,열대,일반 차량,6573.0,Bongo (CKD),6.73,,상업용차(CKD),상업용차(CKD),기아
1982.0,Latin America,650.0,608.0,585.0,602.0,643.0,535.0,432.0,563.0,699.0,539.0,200.0,476.0,2023,열대,일반 차량,6532.0,Bongo / Frontier,6.73,,상업용차,상업용차,기아
1983.0,Latin America,210.0,694.0,267.0,594.0,481.0,669.0,787.0,904.0,597.0,327.0,356.0,226.0,2023,열대,일반 차량,6112.0,Bongo EV,6.73,,전기차,전기차,기아
1984.0,Latin America,333.0,295.0,665.0,229.0,677.0,475.0,502.0,752.0,486.0,337.0,522.0,425.0,2023,열대,일반 차량,5698.0,Bus,6.73,,상업용차,상업용차,현대
1985.0,Latin America,567.0,527.0,488.0,384.0,649.0,575.0,924.0,712.0,532.0,671.0,444.0,338.0,2023,열대,일반 차량,6811.0,Bus (CKD),6.73,,상업용차(CKD),상업용차(CKD),현대
1986.0,Latin America,213.0,414.0,341.0,473.0,658.0,391.0,769.0,479.0,408.0,279.0,631.0,660.0,2023,열대,일반 차량,5716.0,Carens MPV,6.73,,미니밴,미니밴,현대
1987.0,Latin America,394.0,625.0,370.0,374.0,579.0,538.0,600.0,386.0,577.0,441.0,483.0,405.0,2023,열대,일반 차량,5772.0,Carens MPV EV,6.73,,미니밴(전기차),미니밴(전기차),현대
1988.0,Latin America,664.0,345.0,347.0,686.0,271.0,616.0,797.0,749.0,606.0,338.0,642.0,373.0,2023,열대,일반 차량,6434.0,Carnival,6.73,,미니밴,미니밴,현대
1989.0,Latin America,403.0,683.0,498.0,238.0,389.0,782.0,439.0,909.0,419.0,563.0,224.0,400.0,2023,열대,일반 차량,5947.0,Carnival (CKD),6.73,,미니밴(CKD),미니밴(CKD),현대
1990.0,Latin America,648.0,329.0,321.0,321.0,347.0,408.0,689.0,408.0,780.0,320.0,362.0,247.0,2023,열대,일반 차량,5180.0,Carnival / Sedona,6.73,,미니밴,미니밴,현대
1991.0,Latin America,520.0,487.0,294.0,223.0,546.0,781.0,761.0,448.0,886.0,554.0,224.0,309.0,2023,열대,일반 차량,6033.0,Cee'd,6.73,,세단,세단,현대
1992.0,Latin America,334.0,436.0,542.0,417.0,244.0,582.0,547.0,575.0,642.0,691.0,446.0,610.0,2023,열대,일반 차량,6066.0,Cee'd CUV,6.73,,SUV,SUV,현대
1993.0,Latin America,388.0,466.0,608.0,593.0,502.0,685.0,467.0,652.0,507.0,260.0,590.0,424.0,2023,열대,일반 차량,6142.0,EV2,6.73,,전기차,전기차,현대
1994.0,Latin America,595.0,362.0,437.0,496.0,587.0,655.0,481.0,638.0,374.0,690.0,328.0,349.0,2023,열대,일반 차량,5992.0,EV3,6.73,,전기차,전기차,현대
1995.0,Latin America,537.0,536.0,246.0,399.0,689.0,873.0,948.0,767.0,636.0,436.0,348.0,457.0,2023,열대,일반 차량,6872.0,EV4,6.73,,전기차,전기차,현대
1996.0,Latin America,434.0,492.0,538.0,663.0,462.0,783.0,524.0,712.0,487.0,577.0,617.0,543.0,2023,열대,일반 차량,6832.0,EV5,6.73,,전기차,전기차,현대
1997.0,Latin America,476.0,247.0,685.0,597.0,569.0,781.0,570.0,664.0,810.0,265.0,323.0,232.0,2023,열대,일반 차량,6219.0,EV6,6.73,,전기차,전기차,현대
1998.0,Latin America,421.0,459.0,619.0,386.0,342.0,539.0,681.0,831.0,738.0,532.0,298.0,579.0,2023,열대,일반 차량,6425.0,EV9,6.73,,전기차,전기차,현대
1999.0,Latin America,257.0,478.0,337.0,479.0,421.0,830.0,649.0,550.0,574.0,475.0,578.0,445.0,2023,열대,일반 차량,6073.0,Forte,6.73,,세단,세단,현대
2000.0,Latin America,211.0,598.0,365.0,309.0,341.0,569.0,567.0,810.0,805.0,482.0,215.0,447.0,2023,열대,일반 차량,5719.0,K3,6.73,,세단,세단,현대
2001.0,Latin America,553.0,419.0,473.0,298.0,271.0,448.0,520.0,670.0,887.0,452.0,455.0,689.0,2023,열대,일반 차량,6135.0,K3 (CKD),6.73,,세단(CKD),세단(CKD),현대
2002.0,Latin America,600.0,279.0,673.0,349.0,640.0,643.0,569.0,869.0,550.0,429.0,652.0,337.0,2023,열대,일반 차량,6590.0,K4,6.73,,세단,세단,현대
2003.0,Latin America,338.0,239.0,355.0,266.0,380.0,638.0,690.0,734.0,472.0,217.0,579.0,340.0,2023,열대,일반 차량,5248.0,K5 / Optima,6.73,,세단,세단,현대
2004.0,Latin America,566.0,495.0,488.0,558.0,449.0,457.0,472.0,833.0,479.0,633.0,323.0,214.0,2023,열대,일반 차량,5967.0,"K7, K8 / Cadenza",6.73,,세단,세단,현대
2005.0,Latin America,545.0,621.0,649.0,406.0,221.0,575.0,790.0,695.0,343.0,369.0,475.0,217.0,2023,열대,일반 차량,5906.0,"K7,8 / Cadenza",6.73,,세단,세단,현대
2006.0,Latin America,260.0,369.0,326.0,548.0,496.0,734.0,717.0,661.0,397.0,661.0,463.0,623.0,2023,열대,일반 차량,6255.0,K9,6.73,,세단,세단,현대
2007.0,Latin America,429.0,681.0,678.0,356.0,457.0,621.0,925.0,661.0,372.0,427.0,530.0,528.0,2023,열대,일반 차량,6665.0,KX1,6.73,,SUV,SUV,현대
2008.0,Latin America,510.0,514.0,209.0,626.0,660.0,745.0,613.0,763.0,625.0,217.0,534.0,554.0,2023,열대,일반 차량,6570.0,KX3,6.73,,SUV,SUV,현대
2009.0,Latin America,453.0,385.0,475.0,243.0,697.0,483.0,570.0,722.0,800.0,657.0,228.0,606.0,2023,열대,일반 차량,6319.0,KX3 / Seltos,6.73,,SUV,SUV,현대
2010.0,Latin America,340.0,353.0,303.0,394.0,528.0,664.0,707.0,739.0,538.0,490.0,435.0,471.0,2023,열대,일반 차량,5962.0,KX5 / Sportage,6.73,,SUV,SUV,현대
2011.0,Latin America,439.0,634.0,206.0,604.0,351.0,505.0,760.0,540.0,803.0,452.0,494.0,522.0,2023,열대,일반 차량,6310.0,KX7,6.73,,SUV,SUV,현대
2012.0,Latin America,492.0,547.0,473.0,517.0,510.0,935.0,564.0,716.0,580.0,491.0,557.0,324.0,2023,열대,일반 차량,6706.0,Millitary,6.73,,특수차,특수차,현대
2013.0,Latin America,232.0,522.0,675.0,575.0,246.0,629.0,576.0,787.0,575.0,204.0,270.0,344.0,2023,열대,일반 차량,5635.0,Millitary (CKD),6.73,,특수차(CKD),특수차(CKD),현대
2014.0,Latin America,566.0,472.0,682.0,645.0,338.0,518.0,469.0,421.0,829.0,335.0,262.0,668.0,2023,열대,일반 차량,6205.0,Mohave / Borrego,6.73,,SUV,SUV,현대
2015.0,Latin America,383.0,211.0,228.0,265.0,591.0,706.0,747.0,747.0,462.0,533.0,575.0,234.0,2023,열대,일반 차량,5682.0,Morning / Picanto,6.73,,소형차,소형차,현대
2016.0,Latin America,618.0,203.0,340.0,379.0,675.0,675.0,431.0,607.0,829.0,401.0,679.0,673.0,2023,열대,일반 차량,6510.0,New Carens,6.73,,미니밴,미니밴,현대
2017.0,Latin America,329.0,530.0,260.0,254.0,681.0,886.0,604.0,568.0,353.0,615.0,426.0,590.0,2023,열대,일반 차량,6096.0,Niro,6.73,,SUV,SUV,현대
2018.0,Latin America,215.0,525.0,524.0,547.0,551.0,617.0,694.0,495.0,779.0,278.0,677.0,413.0,2023,열대,일반 차량,6315.0,Niro EV,6.73,,전기차,전기차,현대
2019.0,Latin America,321.0,220.0,477.0,519.0,398.0,743.0,672.0,852.0,740.0,235.0,497.0,227.0,2023,열대,일반 차량,5901.0,Niro Plus,6.73,,SUV,SUV,현대
2020.0,Latin America,322.0,476.0,505.0,348.0,279.0,508.0,727.0,730.0,473.0,401.0,365.0,643.0,2023,열대,일반 차량,5777.0,Niro Plus EV,6.73,,전기차,전기차,현대
2021.0,Latin America,343.0,310.0,343.0,524.0,362.0,825.0,693.0,470.0,392.0,587.0,455.0,504.0,2023,열대,일반 차량,5808.0,Optima / K5,6.73,,세단,세단,현대
2022.0,Latin America,291.0,581.0,621.0,389.0,253.0,796.0,683.0,415.0,386.0,459.0,211.0,324.0,2023,열대,일반 차량,5409.0,PV5,6.73,,미니밴,미니밴,현대
2023.0,Latin America,506.0,347.0,237.0,484.0,611.0,615.0,457.0,912.0,621.0,619.0,301.0,560.0,2023,열대,일반 차량,6270.0,Pegas,6.73,,세단,세단,현대
2024.0,Latin America,398.0,584.0,205.0,238.0,567.0,365.0,849.0,736.0,765.0,691.0,306.0,271.0,2023,열대,일반 차량,5975.0,Pride / Rio,6.73,,소형차,소형차,현대
2025.0,Latin America,494.0,367.0,391.0,478.0,497.0,805.0,446.0,428.0,518.0,521.0,339.0,215.0,2023,열대,일반 차량,5499.0,Pride / Rio (FB),6.73,,소형차,소형차,현대
2026.0,Latin America,659.0,682.0,453.0,405.0,661.0,524.0,666.0,710.0,452.0,495.0,522.0,491.0,2023,열대,일반 차량,6720.0,Pride / Rio (SC),6.73,,소형차,소형차,현대
2027.0,Latin America,309.0,687.0,338.0,351.0,619.0,573.0,788.0,724.0,758.0,668.0,513.0,603.0,2023,열대,일반 차량,6931.0,Ray,6.73,,소형차,소형차,현대
2028.0,Latin America,232.0,242.0,450.0,606.0,247.0,630.0,803.0,809.0,900.0,501.0,438.0,667.0,2023,열대,일반 차량,6525.0,Ray EV,6.73,,전기차,전기차,현대
2029.0,Latin America,341.0,640.0,404.0,686.0,514.0,432.0,641.0,592.0,547.0,460.0,542.0,572.0,2023,열대,일반 차량,6371.0,Seltos,6.73,,SUV,SUV,현대
2030.0,Latin America,609.0,484.0,593.0,451.0,358.0,788.0,610.0,449.0,561.0,349.0,641.0,217.0,2023,열대,일반 차량,6110.0,Seltos (CKD),6.73,,SUV(CKD),SUV(CKD),현대
2031.0,Latin America,382.0,665.0,402.0,630.0,242.0,520.0,768.0,910.0,538.0,436.0,373.0,540.0,2023,열대,일반 차량,6406.0,Sonet,6.73,,SUV,SUV,현대
2032.0,Latin America,264.0,648.0,620.0,309.0,340.0,523.0,591.0,683.0,707.0,221.0,689.0,530.0,2023,열대,일반 차량,6125.0,Sorento,6.73,,SUV,SUV,현대
2033.0,Latin America,384.0,669.0,314.0,576.0,395.0,599.0,530.0,404.0,926.0,422.0,621.0,420.0,2023,열대,일반 차량,6260.0,Sorento (CKD),6.73,,SUV(CKD),SUV(CKD),현대
2034.0,Latin America,564.0,629.0,698.0,685.0,450.0,519.0,627.0,351.0,493.0,281.0,291.0,425.0,2023,열대,일반 차량,6013.0,Soul,6.73,,SUV,SUV,현대
2035.0,Latin America,444.0,457.0,405.0,442.0,262.0,734.0,693.0,803.0,864.0,698.0,344.0,266.0,2023,열대,일반 차량,6412.0,Soul (CKD),6.73,,SUV(CKD),SUV(CKD),현대
2036.0,Latin America,326.0,467.0,595.0,473.0,668.0,398.0,789.0,805.0,732.0,519.0,316.0,311.0,2023,열대,일반 차량,6399.0,Soul EV,6.73,,전기차,전기차,현대
2037.0,Latin America,655.0,542.0,623.0,332.0,576.0,451.0,547.0,810.0,481.0,350.0,530.0,357.0,2023,열대,일반 차량,6254.0,Sportage,6.73,,SUV,SUV,현대
2038.0,Latin America,607.0,657.0,564.0,268.0,281.0,557.0,635.0,687.0,483.0,508.0,224.0,405.0,2023,열대,일반 차량,5876.0,Sportage(KX5),6.73,,SUV,SUV,현대
2039.0,Latin America,302.0,222.0,360.0,220.0,493.0,897.0,865.0,629.0,566.0,489.0,668.0,293.0,2023,열대,일반 차량,6004.0,Stinger,6.73,,세단,세단,현대
2040.0,Latin America,371.0,453.0,556.0,660.0,654.0,784.0,572.0,678.0,605.0,380.0,596.0,209.0,2023,열대,일반 차량,6518.0,Stonic,6.73,,SUV,SUV,현대
2041.0,Latin America,370.0,406.0,695.0,663.0,482.0,553.0,744.0,864.0,602.0,286.0,202.0,411.0,2023,열대,일반 차량,6278.0,Syros,6.73,,SUV,SUV,현대
2042.0,Latin America,619.0,636.0,520.0,671.0,655.0,557.0,484.0,456.0,432.0,503.0,581.0,282.0,2023,열대,일반 차량,6396.0,Tasman,6.73,,SUV,SUV,현대
2043.0,Latin America,202.0,247.0,249.0,337.0,269.0,710.0,415.0,669.0,783.0,268.0,355.0,522.0,2023,열대,일반 차량,5026.0,Tasman (CKD),6.73,,SUV(CKD),SUV(CKD),현대
2044.0,Latin America,470.0,695.0,337.0,430.0,470.0,531.0,748.0,933.0,383.0,464.0,225.0,339.0,2023,열대,일반 차량,6025.0,Telluride,6.73,,SUV,SUV,현대
2045.0,Latin America,305.0,383.0,307.0,546.0,509.0,427.0,691.0,923.0,368.0,564.0,261.0,204.0,2023,열대,일반 차량,5488.0,Zhipao,6.73,,SUV,SUV,현대
2376.0,Middle East/Africa,736.0,714.0,864.0,589.0,588.0,931.0,723.0,580.0,1101.0,843.0,857.0,600.0,2023,건조,일반 차량,9126.0,Bongo,4.98,,상업용차,상업용차,기아
2377.0,Middle East/Africa,623.0,421.0,516.0,746.0,421.0,851.0,697.0,1127.0,583.0,847.0,768.0,775.0,2023,건조,일반 차량,8375.0,Bongo (CKD),4.98,,상업용차(CKD),상업용차(CKD),기아
2378.0,Middle East/Africa,785.0,809.0,707.0,520.0,755.0,575.0,707.0,1044.0,860.0,578.0,823.0,493.0,2023,건조,일반 차량,8656.0,Bongo / Frontier,4.98,,상업용차,상업용차,기아
2379.0,Middle East/Africa,848.0,419.0,460.0,660.0,529.0,995.0,973.0,601.0,1058.0,606.0,696.0,457.0,2023,건조,일반 차량,8302.0,Bongo EV,4.98,,전기차,전기차,기아
2380.0,Middle East/Africa,525.0,716.0,864.0,775.0,631.0,971.0,721.0,817.0,903.0,549.0,817.0,659.0,2023,건조,일반 차량,8948.0,Bus,4.98,,상업용차,상업용차,현대
2381.0,Middle East/Africa,559.0,517.0,431.0,617.0,751.0,1126.0,966.0,934.0,933.0,596.0,559.0,789.0,2023,건조,일반 차량,8778.0,Bus (CKD),4.98,,상업용차(CKD),상업용차(CKD),현대
2382.0,Middle East/Africa,710.0,840.0,407.0,873.0,618.0,948.0,953.0,914.0,775.0,581.0,639.0,565.0,2023,건조,일반 차량,8823.0,Carens MPV,4.98,,미니밴,미니밴,현대
2383.0,Middle East/Africa,582.0,798.0,618.0,423.0,787.0,721.0,1009.0,758.0,775.0,559.0,626.0,473.0,2023,건조,일반 차량,8129.0,Carens MPV EV,4.98,,미니밴(전기차),미니밴(전기차),현대
2384.0,Middle East/Africa,594.0,501.0,454.0,866.0,533.0,846.0,684.0,1042.0,665.0,433.0,647.0,745.0,2023,건조,일반 차량,8010.0,Carnival,4.98,,미니밴,미니밴,현대
2385.0,Middle East/Africa,868.0,863.0,590.0,724.0,415.0,660.0,999.0,853.0,673.0,483.0,852.0,529.0,2023,건조,일반 차량,8509.0,Carnival (CKD),4.98,,미니밴(CKD),미니밴(CKD),현대
2386.0,Middle East/Africa,495.0,668.0,735.0,655.0,726.0,809.0,609.0,758.0,907.0,555.0,777.0,631.0,2023,건조,일반 차량,8325.0,Carnival / Sedona,4.98,,미니밴,미니밴,현대
2387.0,Middle East/Africa,501.0,679.0,567.0,613.0,729.0,967.0,721.0,726.0,993.0,468.0,557.0,664.0,2023,건조,일반 차량,8185.0,Cee'd,4.98,,세단,세단,현대
2388.0,Middle East/Africa,753.0,883.0,764.0,867.0,585.0,932.0,530.0,589.0,894.0,786.0,764.0,544.0,2023,건조,일반 차량,8891.0,Cee'd CUV,4.98,,SUV,SUV,현대
2389.0,Middle East/Africa,850.0,553.0,889.0,607.0,721.0,734.0,756.0,1019.0,796.0,512.0,710.0,664.0,2023,건조,일반 차량,8811.0,EV2,4.98,,전기차,전기차,현대
2390.0,Middle East/Africa,783.0,438.0,491.0,888.0,496.0,1014.0,803.0,877.0,746.0,832.0,621.0,721.0,2023,건조,일반 차량,8710.0,EV3,4.98,,전기차,전기차,현대
2391.0,Middle East/Africa,681.0,794.0,764.0,778.0,831.0,1039.0,714.0,791.0,1132.0,478.0,428.0,793.0,2023,건조,일반 차량,9223.0,EV4,4.98,,전기차,전기차,현대
2392.0,Middle East/Africa,433.0,534.0,742.0,737.0,778.0,941.0,678.0,809.0,921.0,691.0,561.0,505.0,2023,건조,일반 차량,8330.0,EV5,4.98,,전기차,전기차,현대
2393.0,Middle East/Africa,612.0,474.0,680.0,658.0,783.0,1029.0,960.0,883.0,1103.0,474.0,612.0,767.0,2023,건조,일반 차량,9035.0,EV6,4.98,,전기차,전기차,현대
2394.0,Middle East/Africa,747.0,495.0,643.0,714.0,812.0,755.0,926.0,986.0,597.0,769.0,471.0,464.0,2023,건조,일반 차량,8379.0,EV9,4.98,,전기차,전기차,현대
2395.0,Middle East/Africa,711.0,715.0,661.0,716.0,714.0,847.0,1146.0,711.0,935.0,737.0,562.0,803.0,2023,건조,일반 차량,9258.0,Forte,4.98,,세단,세단,현대
2396.0,Middle East/Africa,565.0,616.0,452.0,415.0,842.0,702.0,885.0,930.0,930.0,485.0,529.0,429.0,2023,건조,일반 차량,7780.0,K3,4.98,,세단,세단,현대
2397.0,Middle East/Africa,568.0,689.0,590.0,871.0,418.0,627.0,1087.0,882.0,1046.0,691.0,837.0,420.0,2023,건조,일반 차량,8726.0,K3 (CKD),4.98,,세단(CKD),세단(CKD),현대
2398.0,Middle East/Africa,894.0,421.0,851.0,623.0,823.0,574.0,714.0,890.0,951.0,797.0,465.0,771.0,2023,건조,일반 차량,8774.0,K4,4.98,,세단,세단,현대
2399.0,Middle East/Africa,897.0,440.0,784.0,723.0,667.0,929.0,1010.0,709.0,638.0,644.0,888.0,414.0,2023,건조,일반 차량,8743.0,K5 / Optima,4.98,,세단,세단,현대
2400.0,Middle East/Africa,467.0,842.0,460.0,688.0,664.0,858.0,866.0,1074.0,664.0,551.0,886.0,433.0,2023,건조,일반 차량,8453.0,"K7, K8 / Cadenza",4.98,,세단,세단,현대
2401.0,Middle East/Africa,835.0,600.0,468.0,543.0,875.0,879.0,1060.0,668.0,888.0,824.0,596.0,839.0,2023,건조,일반 차량,9075.0,"K7,8 / Cadenza",4.98,,세단,세단,현대
2402.0,Middle East/Africa,745.0,889.0,429.0,602.0,457.0,619.0,1067.0,663.0,801.0,657.0,785.0,781.0,2023,건조,일반 차량,8495.0,K9,4.98,,세단,세단,현대
2403.0,Middle East/Africa,461.0,762.0,538.0,500.0,797.0,907.0,879.0,1069.0,578.0,498.0,686.0,439.0,2023,건조,일반 차량,8114.0,KX1,4.98,,SUV,SUV,현대
2404.0,Middle East/Africa,415.0,674.0,458.0,681.0,510.0,852.0,1123.0,825.0,715.0,804.0,668.0,525.0,2023,건조,일반 차량,8250.0,KX3,4.98,,SUV,SUV,현대
2405.0,Middle East/Africa,844.0,817.0,577.0,550.0,828.0,869.0,974.0,781.0,577.0,899.0,456.0,609.0,2023,건조,일반 차량,8781.0,KX3 / Seltos,4.98,,SUV,SUV,현대
2406.0,Middle East/Africa,515.0,619.0,761.0,490.0,662.0,659.0,1055.0,644.0,1141.0,750.0,569.0,457.0,2023,건조,일반 차량,8322.0,KX5 / Sportage,4.98,,SUV,SUV,현대
2407.0,Middle East/Africa,784.0,810.0,714.0,722.0,777.0,829.0,666.0,548.0,714.0,498.0,573.0,649.0,2023,건조,일반 차량,8284.0,KX7,4.98,,SUV,SUV,현대
2408.0,Middle East/Africa,593.0,795.0,530.0,478.0,749.0,691.0,700.0,628.0,550.0,494.0,536.0,468.0,2023,건조,일반 차량,7212.0,Millitary,4.98,,특수차,특수차,현대
