국가,차량 모델,연도,월,판매량
아시아-인도, Creta (SU2i LWB),2024,12월,1342
아시아-인도, Creta (SU2i LWB),2024,1월,1827
아시아-인도, Creta (SU2i LWB),2024,2월,1290
아시아-인도, Creta (SU2i LWB),2024,3월,1420
아시아-인도, Creta (SU2i LWB),2024,4월,1219
아시아-인도, Creta (SU2i LWB),2024,5월,944
아시아-인도, Creta (SU2i LWB),2024,6월,882
아시아-인도, Creta (SU2i LWB),2024,7월,585
아시아-인도, Creta (SU2i LWB),2024,8월,1105
아시아-인도, Creta (SU2i LWB),2024,9월,2712
아시아-인도, Creta (SU2i LWB),2025,10월,585
아시아-인도, Creta (SU2i LWB),2025,11월,585
아시아-인도, Creta (SU2i LWB),2025,12월,585
아시아-인도, Creta (SU2i LWB),2025,1월,1310
아시아-인도, Creta (SU2i LWB),2025,2월,585
아시아-인도, Creta (SU2i LWB),2025,3월,585
아시아-인도, Creta (SU2i LWB),2025,4월,585
아시아-인도, Creta (SU2i LWB),2025,5월,585
아시아-인도, Creta (SU2i LWB),2025,6월,585
아시아-인도, Creta (SU2i LWB),2025,7월,585
아시아-인도, Creta (SU2i LWB),2025,8월,585
아시아-인도, Creta (SU2i LWB),2025,9월,585
아시아-인도, Creta (SU2i),2023,10월,13077
아시아-인도, Creta (SU2i),2023,11월,11814
아시아-인도, Creta (SU2i),2023,12월,9243
아시아-인도, Creta (SU2i),2023,1월,15037
아시아-인도, Creta (SU2i),2023,2월,10421
아시아-인도, Creta (SU2i),2023,3월,14026
아시아-인도, Creta (SU2i),2023,4월,14186
아시아-인도, Creta (SU2i),2023,5월,14449
아시아-인도, Creta (SU2i),2023,6월,14447
아시아-인도, Creta (SU2i),2023,7월,14062
아시아-인도, Creta (SU2i),2023,8월,13832
아시아-인도, Creta (SU2i),2023,9월,12717
아시아-인도, Creta (SU2i),2024,10월,17497
아시아-인도, Creta (SU2i),2024,11월,15452
아시아-인도, Creta (SU2i),2024,12월,12608
아시아-인도, Creta (SU2i),2024,1월,13212
아시아-인도, Creta (SU2i),2024,2월,15276
아시아-인도, Creta (SU2i),2024,3월,16458
아시아-인도, Creta (SU2i),2024,4월,15447
아시아-인도, Creta (SU2i),2024,5월,14662
아시아-인도, Creta (SU2i),2024,6월,16293
아시아-인도, Creta (SU2i),2024,7월,17350
아시아-인도, Creta (SU2i),2024,8월,16762
아시아-인도, Creta (SU2i),2024,9월,15902
아시아-인도, Creta (SU2i),2025,10월,9243
아시아-인도, Creta (SU2i),2025,11월,9243
아시아-인도, Creta (SU2i),2025,12월,9243
아시아-인도, Creta (SU2i),2025,1월,16787
아시아-인도, Creta (SU2i),2025,2월,9243
아시아-인도, Creta (SU2i),2025,3월,9243
아시아-인도, Creta (SU2i),2025,4월,9243
아시아-인도, Creta (SU2i),2025,5월,9243
아시아-인도, Creta (SU2i),2025,6월,9243
아시아-인도, Creta (SU2i),2025,7월,9243
아시아-인도, Creta (SU2i),2025,8월,9243
아시아-인도, Creta (SU2i),2025,9월,9243
아시아-인도, Grand i10 (AI3 5DR),2024,10월,6235
아시아-인도, Grand i10 (AI3 5DR),2024,11월,5667
아시아-인도, Grand i10 (AI3 5DR),2024,12월,4489
아시아-인도, Grand i10 (AI3 5DR),2024,1월,6865
아시아-인도, Grand i10 (AI3 5DR),2024,2월,4947
아시아-인도, Grand i10 (AI3 5DR),2024,3월,5034
아시아-인도, Grand i10 (AI3 5DR),2024,4월,5117
아시아-인도, Grand i10 (AI3 5DR),2024,5월,5328
아시아-인도, Grand i10 (AI3 5DR),2024,6월,4948
아시아-인도, Grand i10 (AI3 5DR),2024,7월,4922
아시아-인도, Grand i10 (AI3 5DR),2024,8월,5365
아시아-인도, Grand i10 (AI3 5DR),2024,9월,5103
아시아-인도, Grand i10 (AI3 5DR),2025,10월,4489
아시아-인도, Grand i10 (AI3 5DR),2025,11월,4489
아시아-인도, Grand i10 (AI3 5DR),2025,12월,4489
아시아-인도, Grand i10 (AI3 5DR),2025,1월,5311
아시아-인도, Grand i10 (AI3 5DR),2025,2월,4489
아시아-인도, Grand i10 (AI3 5DR),2025,3월,4489
아시아-인도, Grand i10 (AI3 5DR),2025,4월,4489
아시아-인도, Grand i10 (AI3 5DR),2025,5월,4489
아시아-인도, Grand i10 (AI3 5DR),2025,6월,4489
아시아-인도, Grand i10 (AI3 5DR),2025,7월,4489
아시아-인도, Grand i10 (AI3 5DR),2025,8월,4489
아시아-인도, Grand i10 (AI3 5DR),2025,9월,4489
아시아-인도, IONIQ5 (NEi),2024,10월,32
아시아-인도, IONIQ5 (NEi),2024,11월,22
아시아-인도, IONIQ5 (NEi),2024,12월,24
아시아-인도, IONIQ5 (NEi),2024,1월,95
아시아-인도, IONIQ5 (NEi),2024,2월,66
아시아-인도, IONIQ5 (NEi),2024,3월,65
아시아-인도, IONIQ5 (NEi),2024,4월,45
아시아-인도, IONIQ5 (NEi),2024,5월,42
아시아-인도, IONIQ5 (NEi),2024,6월,30
아시아-인도, IONIQ5 (NEi),2024,7월,35
아시아-인도, IONIQ5 (NEi),2024,8월,40
아시아-인도, IONIQ5 (NEi),2024,9월,31
아시아-인도, IONIQ5 (NEi),2025,10월,16
아시아-인도, IONIQ5 (NEi),2025,11월,16
아시아-인도, IONIQ5 (NEi),2025,12월,16
아시아-인도, IONIQ5 (NEi),2025,1월,16
아시아-인도, IONIQ5 (NEi),2025,2월,16
아시아-인도, IONIQ5 (NEi),2025,3월,16
아시아-인도, IONIQ5 (NEi),2025,4월,16
아시아-인도, IONIQ5 (NEi),2025,5월,16
아시아-인도, IONIQ5 (NEi),2025,6월,16
아시아-인도, IONIQ5 (NEi),2025,7월,16
아시아-인도, IONIQ5 (NEi),2025,8월,16
아시아-인도, IONIQ5 (NEi),2025,9월,16
아시아-인도, Kona EV (OSi EV),2023,10월,44
아시아-인도, Kona EV (OSi EV),2023,11월,19
아시아-인도, Kona EV (OSi EV),2023,12월,19
아시아-인도, Kona EV (OSi EV),2023,1월,40
아시아-인도, Kona EV (OSi EV),2023,2월,19
아시아-인도, Kona EV (OSi EV),2023,3월,19
아시아-인도, Kona EV (OSi EV),2023,4월,19
아시아-인도, Kona EV (OSi EV),2023,5월,84
아시아-인도, Kona EV (OSi EV),2023,6월,75
아시아-인도, Kona EV (OSi EV),2023,7월,60
아시아-인도, Kona EV (OSi EV),2023,8월,91
아시아-인도, Kona EV (OSi EV),2023,9월,69
아시아-인도, Kona EV (OSi EV),2024,10월,19
아시아-인도, Kona EV (OSi EV),2024,11월,19
아시아-인도, Kona EV (OSi EV),2024,12월,19
아시아-인도, Kona EV (OSi EV),2024,1월,102
아시아-인도, Kona EV (OSi EV),2024,2월,86
아시아-인도, Kona EV (OSi EV),2024,3월,71
아시아-인도, Kona EV (OSi EV),2024,4월,19
아시아-인도, Kona EV (OSi EV),2024,5월,19
아시아-인도, Kona EV (OSi EV),2024,6월,19
아시아-인도, Kona EV (OSi EV),2024,7월,19
아시아-인도, Kona EV (OSi EV),2024,8월,19
아시아-인도, Kona EV (OSi EV),2024,9월,19
아시아-인도, Kona EV (OSi EV),2025,10월,19
아시아-인도, Kona EV (OSi EV),2025,11월,19
아시아-인도, Kona EV (OSi EV),2025,12월,19
아시아-인도, Kona EV (OSi EV),2025,1월,19
아시아-인도, Kona EV (OSi EV),2025,2월,19
아시아-인도, Kona EV (OSi EV),2025,3월,19
아시아-인도, Kona EV (OSi EV),2025,4월,19
아시아-인도, Kona EV (OSi EV),2025,5월,19
아시아-인도, Kona EV (OSi EV),2025,6월,19
아시아-인도, Kona EV (OSi EV),2025,7월,19
아시아-인도, Kona EV (OSi EV),2025,8월,19
아시아-인도, Kona EV (OSi EV),2025,9월,19
아시아-인도, NIOS (AI3 5DR),2023,10월,6552
아시아-인도, NIOS (AI3 5DR),2023,11월,4708
아시아-인도, NIOS (AI3 5DR),2023,12월,5247
아시아-인도, NIOS (AI3 5DR),2023,1월,8760
아시아-인도, NIOS (AI3 5DR),2023,2월,9635
아시아-인도, NIOS (AI3 5DR),2023,3월,9304
아시아-인도, NIOS (AI3 5DR),2023,4월,6839
아시아-인도, NIOS (AI3 5DR),2023,5월,6385
아시아-인도, NIOS (AI3 5DR),2023,6월,6321
아시아-인도, NIOS (AI3 5DR),2023,7월,5337
아시아-인도, NIOS (AI3 5DR),2023,8월,7306
아시아-인도, NIOS (AI3 5DR),2023,9월,5223
아시아-인도, Tucson (NX4i),2023,10월,202
아시아-인도, Tucson (NX4i),2023,11월,118
아시아-인도, Tucson (NX4i),2023,12월,209
아시아-인도, Tucson (NX4i),2023,1월,180
아시아-인도, Tucson (NX4i),2023,2월,498
아시아-인도, Tucson (NX4i),2023,3월,581
아시아-인도, Tucson (NX4i),2023,4월,550
아시아-인도, Tucson (NX4i),2023,5월,379
아시아-인도, Tucson (NX4i),2023,6월,263
아시아-인도, Tucson (NX4i),2023,7월,239
아시아-인도, Tucson (NX4i),2023,8월,236
아시아-인도, Tucson (NX4i),2023,9월,237
아시아-인도, Tucson (NX4i),2024,10월,141
아시아-인도, Tucson (NX4i),2024,11월,84
아시아-인도, Tucson (NX4i),2024,12월,33
아시아-인도, Tucson (NX4i),2024,1월,183
아시아-인도, Tucson (NX4i),2024,2월,157
아시아-인도, Tucson (NX4i),2024,3월,110
아시아-인도, Tucson (NX4i),2024,4월,201
아시아-인도, Tucson (NX4i),2024,5월,168
아시아-인도, Tucson (NX4i),2024,6월,114
아시아-인도, Tucson (NX4i),2024,7월,129
아시아-인도, Tucson (NX4i),2024,8월,125
아시아-인도, Tucson (NX4i),2024,9월,98
아시아-인도, Tucson (NX4i),2025,10월,33
아시아-인도, Tucson (NX4i),2025,11월,33
아시아-인도, Tucson (NX4i),2025,12월,33
아시아-인도, Tucson (NX4i),2025,1월,64
아시아-인도, Tucson (NX4i),2025,2월,33
아시아-인도, Tucson (NX4i),2025,3월,33
아시아-인도, Tucson (NX4i),2025,4월,33
아시아-인도, Tucson (NX4i),2025,5월,33
아시아-인도, Tucson (NX4i),2025,6월,33
아시아-인도, Tucson (NX4i),2025,7월,33
아시아-인도, Tucson (NX4i),2025,8월,33
아시아-인도, Tucson (NX4i),2025,9월,33
아시아-인도, Venue (QXi),2023,10월,11581
아시아-인도, Venue (QXi),2023,11월,11180
아시아-인도, Venue (QXi),2023,12월,10383
아시아-인도, Venue (QXi),2023,1월,10738
아시아-인도, Venue (QXi),2023,2월,9997
아시아-인도, Venue (QXi),2023,3월,10024
아시아-인도, Venue (QXi),2023,4월,10342
아시아-인도, Venue (QXi),2023,5월,10213
아시아-인도, Venue (QXi),2023,6월,11606
아시아-인도, Venue (QXi),2023,7월,10062
아시아-인도, Venue (QXi),2023,8월,10948
아시아-인도, Venue (QXi),2023,9월,12204
아시아-인도, Venue (QXi),2024,10월,10901
아시아-인도, Venue (QXi),2024,11월,9754
아시아-인도, Venue (QXi),2024,12월,10265
아시아-인도, Venue (QXi),2024,1월,11831
아시아-인도, Venue (QXi),2024,2월,8933
아시아-인도, Venue (QXi),2024,3월,9614
아시아-인도, Venue (QXi),2024,4월,9120
아시아-인도, Venue (QXi),2024,5월,9327
아시아-인도, Venue (QXi),2024,6월,9890
아시아-인도, Venue (QXi),2024,7월,8840
아시아-인도, Venue (QXi),2024,8월,9085
아시아-인도, Venue (QXi),2024,9월,10259
아시아-인도, Venue (QXi),2025,10월,8840
아시아-인도, Venue (QXi),2025,11월,8840
아시아-인도, Venue (QXi),2025,12월,8840
아시아-인도, Venue (QXi),2025,1월,11106
아시아-인도, Venue (QXi),2025,2월,8840
아시아-인도, Venue (QXi),2025,3월,8840
아시아-인도, Venue (QXi),2025,4월,8840
아시아-인도, Venue (QXi),2025,5월,8840
아시아-인도, Venue (QXi),2025,6월,8840
아시아-인도, Venue (QXi),2025,7월,8840
아시아-인도, Venue (QXi),2025,8월,8840
아시아-인도, Venue (QXi),2025,9월,8840
아시아-인도, Verna (BN7i),2023,10월,2313
아시아-인도, Verna (BN7i),2023,11월,1701
아시아-인도, Verna (BN7i),2023,12월,712
아시아-인도, Verna (BN7i),2023,1월,712
아시아-인도, Verna (BN7i),2023,2월,712
아시아-인도, Verna (BN7i),2023,3월,3755
아시아-인도, Verna (BN7i),2023,4월,4001
아시아-인도, Verna (BN7i),2023,5월,3687
아시아-인도, Verna (BN7i),2023,6월,4001
아시아-인도, Verna (BN7i),2023,7월,2858
아시아-인도, Verna (BN7i),2023,8월,2576
아시아-인도, Verna (BN7i),2023,9월,2610
아시아-인도, Verna (BN7i),2024,10월,1272
아시아-인도, Verna (BN7i),2024,11월,1213
아시아-인도, Verna (BN7i),2024,12월,872
아시아-인도, Verna (BN7i),2024,1월,2168
아시아-인도, Verna (BN7i),2024,2월,1678
아시아-인도, Verna (BN7i),2024,3월,1712
아시아-인도, Verna (BN7i),2024,4월,1571
아시아-인도, Verna (BN7i),2024,5월,1381
아시아-인도, Verna (BN7i),2024,6월,1424
아시아-인도, Verna (BN7i),2024,7월,1420
아시아-인도, Verna (BN7i),2024,8월,1194
아시아-인도, Verna (BN7i),2024,9월,1198
아시아-인도, Verna (BN7i),2025,10월,712
아시아-인도, Verna (BN7i),2025,11월,712
아시아-인도, Verna (BN7i),2025,12월,712
아시아-인도, Verna (BN7i),2025,1월,1477
아시아-인도, Verna (BN7i),2025,2월,712
아시아-인도, Verna (BN7i),2025,3월,712
아시아-인도, Verna (BN7i),2025,4월,712
아시아-인도, Verna (BN7i),2025,5월,712
아시아-인도, Verna (BN7i),2025,6월,712
아시아-인도, Verna (BN7i),2025,7월,712
아시아-인도, Verna (BN7i),2025,8월,712
아시아-인도, Verna (BN7i),2025,9월,712
아시아-인도, Verna (Hci),2023,10월,47
아시아-인도, Verna (Hci),2023,11월,47
아시아-인도, Verna (Hci),2023,12월,47
아시아-인도, Verna (Hci),2023,1월,995
아시아-인도, Verna (Hci),2023,2월,47
아시아-인도, Verna (Hci),2023,3월,47
아시아-인도, Verna (Hci),2023,4월,47
아시아-인도, Verna (Hci),2023,5월,47
아시아-인도, Verna (Hci),2023,6월,47
아시아-인도, Verna (Hci),2023,7월,47
아시아-인도, Verna (Hci),2023,8월,47
아시아-인도, Verna (Hci),2023,9월,47
아시아-인도, Verna (Hci),2024,10월,47
아시아-인도, Verna (Hci),2024,11월,47
아시아-인도, Verna (Hci),2024,12월,47
아시아-인도, Verna (Hci),2024,1월,47
아시아-인도, Verna (Hci),2024,2월,47
아시아-인도, Verna (Hci),2024,3월,47
아시아-인도, Verna (Hci),2024,4월,47
아시아-인도, Verna (Hci),2024,5월,47
아시아-인도, Verna (Hci),2024,6월,47
아시아-인도, Verna (Hci),2024,7월,47
아시아-인도, Verna (Hci),2024,8월,47
아시아-인도, Verna (Hci),2024,9월,47
아시아-인도, Verna (Hci),2025,10월,47
아시아-인도, Verna (Hci),2025,11월,47
아시아-인도, Verna (Hci),2025,12월,47
아시아-인도, Verna (Hci),2025,1월,47
아시아-인도, Verna (Hci),2025,2월,47
아시아-인도, Verna (Hci),2025,3월,47
아시아-인도, Verna (Hci),2025,4월,47
아시아-인도, Verna (Hci),2025,5월,47
아시아-인도, Verna (Hci),2025,6월,47
아시아-인도, Verna (Hci),2025,7월,47
아시아-인도, Verna (Hci),2025,8월,47
아시아-인도, Verna (Hci),2025,9월,47
아시아-인도, Xcent (AI3 4DR),2024,10월,4805
아시아-인도, Xcent (AI3 4DR),2024,11월,4248
아시아-인도, Xcent (AI3 4DR),2024,12월,3852
아시아-인도, Xcent (AI3 4DR),2024,1월,5516
아시아-인도, Xcent (AI3 4DR),2024,2월,5053
아시아-인도, Xcent (AI3 4DR),2024,3월,4883
아시아-인도, Xcent (AI3 4DR),2024,4월,4526
아시아-인도, Xcent (AI3 4DR),2024,5월,4433
아시아-인도, Xcent (AI3 4DR),2024,6월,4299
아시아-인도, Xcent (AI3 4DR),2024,7월,4757
아시아-인도, Xcent (AI3 4DR),2024,8월,4304
아시아-인도, Xcent (AI3 4DR),2024,9월,4462
아시아-인도, Xcent (AI3 4DR),2025,10월,3852
아시아-인도, Xcent (AI3 4DR),2025,11월,3852
아시아-인도, Xcent (AI3 4DR),2025,12월,3852
아시아-인도, Xcent (AI3 4DR),2025,1월,5388
아시아-인도, Xcent (AI3 4DR),2025,2월,3852
아시아-인도, Xcent (AI3 4DR),2025,3월,3852
아시아-인도, Xcent (AI3 4DR),2025,4월,3852
아시아-인도, Xcent (AI3 4DR),2025,5월,3852
아시아-인도, Xcent (AI3 4DR),2025,6월,3852
아시아-인도, Xcent (AI3 4DR),2025,7월,3852
아시아-인도, Xcent (AI3 4DR),2025,8월,3852
아시아-인도, Xcent (AI3 4DR),2025,9월,3852
아시아-인도, i20 (BI3 5DR),2023,10월,7212
아시아-인도, i20 (BI3 5DR),2023,11월,5727
아시아-인도, i20 (BI3 5DR),2023,12월,4574
아시아-인도, i20 (BI3 5DR),2023,1월,8185
아시아-인도, i20 (BI3 5DR),2023,2월,9287
아시아-인도, i20 (BI3 5DR),2023,3월,6596
아시아-인도, i20 (BI3 5DR),2023,4월,6472
아시아-인도, i20 (BI3 5DR),2023,5월,6094
아시아-인도, i20 (BI3 5DR),2023,6월,6162
아시아-인도, i20 (BI3 5DR),2023,7월,5001
아시아-인도, i20 (BI3 5DR),2023,8월,4896
아시아-인도, i20 (BI3 5DR),2023,9월,6481
아시아-인도, i20 (BI3 5DR),2024,10월,5354
아시아-인도, i20 (BI3 5DR),2024,11월,3925
아시아-인도, i20 (BI3 5DR),2024,12월,3453
아시아-인도, i20 (BI3 5DR),2024,1월,7083
아시아-인도, i20 (BI3 5DR),2024,2월,5131
아시아-인도, i20 (BI3 5DR),2024,3월,5155
아시아-인도, i20 (BI3 5DR),2024,4월,5199
아시아-인도, i20 (BI3 5DR),2024,5월,5169
아시아-인도, i20 (BI3 5DR),2024,6월,5315
아시아-인도, i20 (BI3 5DR),2024,7월,4937
아시아-인도, i20 (BI3 5DR),2024,8월,4913
아시아-인도, i20 (BI3 5DR),2024,9월,4428
아시아-인도, i20 (BI3 5DR),2025,10월,3453
아시아-인도, i20 (BI3 5DR),2025,11월,3453
아시아-인도, i20 (BI3 5DR),2025,12월,3453
아시아-인도, i20 (BI3 5DR),2025,1월,4741
아시아-인도, i20 (BI3 5DR),2025,2월,3453
아시아-인도, i20 (BI3 5DR),2025,3월,3453
아시아-인도, i20 (BI3 5DR),2025,4월,3453
아시아-인도, i20 (BI3 5DR),2025,5월,3453
아시아-인도, i20 (BI3 5DR),2025,6월,3453
아시아-인도, i20 (BI3 5DR),2025,7월,3453
아시아-인도, i20 (BI3 5DR),2025,8월,3453
아시아-인도, i20 (BI3 5DR),2025,9월,3453
아시아-인도,Exter (AI3 SUV),2023,10월,8097
아시아-인도,Exter (AI3 SUV),2023,11월,8325
아시아-인도,Exter (AI3 SUV),2023,12월,7514
아시아-인도,Exter (AI3 SUV),2023,1월,5270
아시아-인도,Exter (AI3 SUV),2023,2월,5270
아시아-인도,Exter (AI3 SUV),2023,3월,5270
아시아-인도,Exter (AI3 SUV),2023,4월,5270
아시아-인도,Exter (AI3 SUV),2023,5월,5270
아시아-인도,Exter (AI3 SUV),2023,6월,5270
아시아-인도,Exter (AI3 SUV),2023,7월,7000
아시아-인도,Exter (AI3 SUV),2023,8월,7430
아시아-인도,Exter (AI3 SUV),2023,9월,8647
아시아-인도,Exter (AI3 SUV),2024,10월,7127
아시아-인도,Exter (AI3 SUV),2024,11월,5747
아시아-인도,Exter (AI3 SUV),2024,12월,5270
아시아-인도,Exter (AI3 SUV),2024,1월,8229
아시아-인도,Exter (AI3 SUV),2024,2월,7582
아시아-인도,Exter (AI3 SUV),2024,3월,8475
아시아-인도,Exter (AI3 SUV),2024,4월,7756
아시아-인도,Exter (AI3 SUV),2024,5월,7697
아시아-인도,Exter (AI3 SUV),2024,6월,6908
아시아-인도,Exter (AI3 SUV),2024,7월,6037
아시아-인도,Exter (AI3 SUV),2024,8월,6632
아시아-인도,Exter (AI3 SUV),2024,9월,6908
아시아-인도,Exter (AI3 SUV),2025,10월,5270
아시아-인도,Exter (AI3 SUV),2025,11월,5270
아시아-인도,Exter (AI3 SUV),2025,12월,5270
아시아-인도,Exter (AI3 SUV),2025,1월,6068
아시아-인도,Exter (AI3 SUV),2025,2월,5270
아시아-인도,Exter (AI3 SUV),2025,3월,5270
아시아-인도,Exter (AI3 SUV),2025,4월,5270
아시아-인도,Exter (AI3 SUV),2025,5월,5270
아시아-인도,Exter (AI3 SUV),2025,6월,5270
아시아-인도,Exter (AI3 SUV),2025,7월,5270
아시아-인도,Exter (AI3 SUV),2025,8월,5270
아시아-인도,Exter (AI3 SUV),2025,9월,5270
아시아-인도,IONIQ5 (NEi),2023,10월,117
아시아-인도,IONIQ5 (NEi),2023,11월,96
아시아-인도,IONIQ5 (NEi),2023,12월,81
아시아-인도,IONIQ5 (NEi),2023,1월,21
아시아-인도,IONIQ5 (NEi),2023,2월,33
아시아-인도,IONIQ5 (NEi),2023,3월,21
아시아-인도,IONIQ5 (NEi),2023,4월,189
아시아-인도,IONIQ5 (NEi),2023,5월,160
아시아-인도,IONIQ5 (NEi),2023,6월,100
아시아-인도,IONIQ5 (NEi),2023,7월,125
아시아-인도,IONIQ5 (NEi),2023,8월,130
아시아-인도,IONIQ5 (NEi),2023,9월,176
아시아-중국, Celesta (ID),2023,10월,2
아시아-중국, Celesta (ID),2023,11월,2
아시아-중국, Celesta (ID),2023,12월,2
아시아-중국, Celesta (ID),2023,1월,764
아시아-중국, Celesta (ID),2023,2월,1116
아시아-중국, Celesta (ID),2023,3월,1560
아시아-중국, Celesta (ID),2023,4월,165
아시아-중국, Celesta (ID),2023,5월,2
아시아-중국, Celesta (ID),2023,6월,2
아시아-중국, Celesta (ID),2023,7월,2
아시아-중국, Celesta (ID),2023,8월,2
아시아-중국, Celesta (ID),2023,9월,2
아시아-중국, Celesta (ID),2024,10월,2
아시아-중국, Celesta (ID),2024,11월,2
아시아-중국, Celesta (ID),2024,12월,2
아시아-중국, Celesta (ID),2024,1월,2
아시아-중국, Celesta (ID),2024,2월,2
아시아-중국, Celesta (ID),2024,3월,2
아시아-중국, Celesta (ID),2024,4월,2
아시아-중국, Celesta (ID),2024,5월,2
아시아-중국, Celesta (ID),2024,6월,2
아시아-중국, Celesta (ID),2024,7월,2
아시아-중국, Celesta (ID),2024,8월,2
아시아-중국, Celesta (ID),2024,9월,2
아시아-중국, Celesta (ID),2025,10월,2
아시아-중국, Celesta (ID),2025,11월,2
아시아-중국, Celesta (ID),2025,12월,2
아시아-중국, Celesta (ID),2025,1월,2
아시아-중국, Celesta (ID),2025,2월,2
아시아-중국, Celesta (ID),2025,3월,2
아시아-중국, Celesta (ID),2025,4월,2
아시아-중국, Celesta (ID),2025,5월,2
아시아-중국, Celesta (ID),2025,6월,2
아시아-중국, Celesta (ID),2025,7월,2
아시아-중국, Celesta (ID),2025,8월,2
아시아-중국, Celesta (ID),2025,9월,2
아시아-중국, Custo (KU),2023,10월,1156
아시아-중국, Custo (KU),2023,11월,680
아시아-중국, Custo (KU),2023,12월,1095
아시아-중국, Custo (KU),2023,1월,447
아시아-중국, Custo (KU),2023,2월,463
아시아-중국, Custo (KU),2023,3월,788
아시아-중국, Custo (KU),2023,4월,1348
아시아-중국, Custo (KU),2023,5월,1121
아시아-중국, Custo (KU),2023,6월,1279
아시아-중국, Custo (KU),2023,7월,1342
아시아-중국, Custo (KU),2023,8월,1421
아시아-중국, Custo (KU),2023,9월,1642
아시아-중국, Custo (KU),2024,10월,1273
아시아-중국, Custo (KU),2024,11월,800
아시아-중국, Custo (KU),2024,12월,1443
아시아-중국, Custo (KU),2024,1월,748
아시아-중국, Custo (KU),2024,2월,423
아시아-중국, Custo (KU),2024,3월,891
아시아-중국, Custo (KU),2024,4월,482
아시아-중국, Custo (KU),2024,5월,1047
아시아-중국, Custo (KU),2024,6월,905
아시아-중국, Custo (KU),2024,7월,635
아시아-중국, Custo (KU),2024,8월,851
아시아-중국, Custo (KU),2024,9월,1112
아시아-중국, Custo (KU),2025,10월,423
아시아-중국, Custo (KU),2025,11월,423
아시아-중국, Custo (KU),2025,12월,423
아시아-중국, Custo (KU),2025,1월,864
아시아-중국, Custo (KU),2025,2월,423
아시아-중국, Custo (KU),2025,3월,423
아시아-중국, Custo (KU),2025,4월,423
아시아-중국, Custo (KU),2025,5월,423
아시아-중국, Custo (KU),2025,6월,423
아시아-중국, Custo (KU),2025,7월,423
아시아-중국, Custo (KU),2025,8월,423
아시아-중국, Custo (KU),2025,9월,423
아시아-중국, Elantra (CN7c),2023,10월,9526
아시아-중국, Elantra (CN7c),2023,11월,11775
아시아-중국, Elantra (CN7c),2023,12월,14579
아시아-중국, Elantra (CN7c),2023,1월,5212
아시아-중국, Elantra (CN7c),2023,2월,6891
아시아-중국, Elantra (CN7c),2023,3월,12425
아시아-중국, Elantra (CN7c),2023,4월,7340
아시아-중국, Elantra (CN7c),2023,5월,9612
아시아-중국, Elantra (CN7c),2023,6월,10598
아시아-중국, Elantra (CN7c),2023,7월,5098
아시아-중국, Elantra (CN7c),2023,8월,9823
아시아-중국, Elantra (CN7c),2023,9월,10566
아시아-중국, Elantra (CN7c),2024,10월,2373
아시아-중국, Elantra (CN7c),2024,11월,2396
아시아-중국, Elantra (CN7c),2024,12월,3149
아시아-중국, Elantra (CN7c),2024,1월,7008
아시아-중국, Elantra (CN7c),2024,2월,6631
아시아-중국, Elantra (CN7c),2024,3월,12105
아시아-중국, Elantra (CN7c),2024,4월,5301
아시아-중국, Elantra (CN7c),2024,5월,7129
아시아-중국, Elantra (CN7c),2024,6월,5845
아시아-중국, Elantra (CN7c),2024,7월,1803
아시아-중국, Elantra (CN7c),2024,8월,3054
아시아-중국, Elantra (CN7c),2024,9월,3843
아시아-중국, Elantra (CN7c),2025,10월,1803
아시아-중국, Elantra (CN7c),2025,11월,1803
아시아-중국, Elantra (CN7c),2025,12월,1803
아시아-중국, Elantra (CN7c),2025,1월,5390
아시아-중국, Elantra (CN7c),2025,2월,1803
아시아-중국, Elantra (CN7c),2025,3월,1803
아시아-중국, Elantra (CN7c),2025,4월,1803
아시아-중국, Elantra (CN7c),2025,5월,1803
아시아-중국, Elantra (CN7c),2025,6월,1803
아시아-중국, Elantra (CN7c),2025,7월,1803
아시아-중국, Elantra (CN7c),2025,8월,1803
아시아-중국, Elantra (CN7c),2025,9월,1803
아시아-중국, La festa (SQ),2023,10월,67
아시아-중국, La festa (SQ),2023,11월,34
아시아-중국, La festa (SQ),2023,12월,23
아시아-중국, La festa (SQ),2023,1월,398
아시아-중국, La festa (SQ),2023,2월,614
아시아-중국, La festa (SQ),2023,3월,519
아시아-중국, La festa (SQ),2023,4월,159
아시아-중국, La festa (SQ),2023,5월,124
아시아-중국, La festa (SQ),2023,6월,396
아시아-중국, La festa (SQ),2023,7월,48
아시아-중국, La festa (SQ),2023,8월,71
아시아-중국, La festa (SQ),2023,9월,101
아시아-중국, La festa (SQ),2024,10월,1
아시아-중국, La festa (SQ),2024,11월,1
아시아-중국, La festa (SQ),2024,12월,1
아시아-중국, La festa (SQ),2024,1월,52
아시아-중국, La festa (SQ),2024,2월,10
아시아-중국, La festa (SQ),2024,3월,326
아시아-중국, La festa (SQ),2024,4월,604
아시아-중국, La festa (SQ),2024,5월,1
아시아-중국, La festa (SQ),2024,6월,1
아시아-중국, La festa (SQ),2024,7월,1
아시아-중국, La festa (SQ),2024,8월,2
아시아-중국, La festa (SQ),2024,9월,3
아시아-중국, La festa (SQ),2025,10월,1
아시아-중국, La festa (SQ),2025,11월,1
아시아-중국, La festa (SQ),2025,12월,1
아시아-중국, La festa (SQ),2025,1월,1
아시아-중국, La festa (SQ),2025,2월,1
